time,open,high,low,close,volume
2022-03-14 04:00:00,117.719,117.881,117.624,117.807,7088
2022-03-14 08:00:00,117.807,117.924,117.686,117.916,10984
2022-03-14 12:00:00,117.916,118.063,117.831,118.009,14402
2022-03-14 16:00:00,118.01,118.032,117.851,117.973,9761
2022-03-14 20:00:00,117.972,118.218,117.957,118.185,7829
2022-03-15 00:00:00,118.179,118.452,118.108,118.326,9403
2022-03-15 04:00:00,118.326,118.395,118.235,118.335,9043
2022-03-15 08:00:00,118.333,118.362,117.697,117.975,16674
2022-03-15 12:00:00,117.975,118.102,117.792,117.879,13401
2022-03-15 16:00:00,117.877,118.343,117.857,118.34,14827
2022-03-15 20:00:00,118.34,118.4,118.261,118.296,6780
2022-03-16 00:00:00,118.293,118.431,118.248,118.271,8060
2022-03-16 04:00:00,118.272,118.287,118.175,118.202,5582
2022-03-16 08:00:00,118.201,118.382,118.196,118.328,10898
2022-03-16 12:00:00,118.327,118.357,118.194,118.305,11399
2022-03-16 16:00:00,118.305,118.633,118.214,118.578,15807
2022-03-16 20:00:00,118.595,119.124,118.565,118.767,29741
2022-03-17 00:00:00,118.761,119.028,118.704,118.749,13930
2022-03-17 04:00:00,118.748,118.862,118.598,118.816,9256
2022-03-17 08:00:00,118.816,118.855,118.599,118.625,10824
2022-03-17 12:00:00,118.625,118.843,118.493,118.751,12387
2022-03-17 16:00:00,118.752,118.82,118.368,118.48,11807
2022-03-17 20:00:00,118.48,118.668,118.478,118.606,6254
2022-03-18 00:00:00,118.607,118.744,118.471,118.713,8604
2022-03-18 04:00:00,118.713,118.803,118.702,118.754,5647
2022-03-18 08:00:00,118.753,119.008,118.753,118.93,8619
2022-03-18 12:00:00,118.929,119.402,118.914,119.205,12803
2022-03-18 16:00:00,119.204,119.309,119.119,119.164,12235
2022-03-18 20:00:00,119.164,119.205,119.084,119.146,4058
2022-03-21 00:00:00,119.087,119.307,119.087,119.192,5432
2022-03-21 04:00:00,119.192,119.291,119.135,119.275,2605
2022-03-21 08:00:00,119.275,119.293,119.166,119.244,7661
2022-03-21 12:00:00,119.243,119.276,119.103,119.168,10397
2022-03-21 16:00:00,119.167,119.469,119.113,119.372,12258
2022-03-21 20:00:00,119.373,119.501,119.358,119.462,7441
2022-03-22 00:00:00,119.458,120.077,119.435,119.857,10599
2022-03-22 04:00:00,119.858,120.465,119.855,120.327,10615
2022-03-22 08:00:00,120.327,120.882,120.31,120.835,14441
2022-03-22 12:00:00,120.836,121.032,120.379,120.618,19863
2022-03-22 16:00:00,120.619,120.821,120.523,120.82,13934
2022-03-22 20:00:00,120.819,120.836,120.699,120.811,9722
2022-03-23 00:00:00,120.82,121.412,120.791,121.159,17042
2022-03-23 04:00:00,121.163,121.175,120.93,121.033,9319
2022-03-23 08:00:00,121.033,121.165,120.851,121.002,13494
2022-03-23 12:00:00,121.002,121.053,120.593,120.739,17331
2022-03-23 16:00:00,120.742,121.141,120.658,121.066,14572
2022-03-23 20:00:00,121.066,121.159,121.026,121.123,5715
2022-03-24 00:00:00,121.123,121.303,120.953,121.222,11106
2022-03-24 04:00:00,121.222,121.487,121.162,121.439,7788
2022-03-24 08:00:00,121.44,121.749,121.364,121.672,16652
2022-03-24 12:00:00,121.674,121.992,121.541,121.976,16653
2022-03-24 16:00:00,121.974,122.408,121.832,122.298,17646
2022-03-24 20:00:00,122.299,122.41,122.223,122.361,7584
2022-03-25 00:00:00,122.371,122.438,121.707,121.932,17631
2022-03-25 04:00:00,121.931,121.94,121.177,121.705,16516
2022-03-25 08:00:00,121.705,121.952,121.419,121.63,17508
2022-03-25 12:00:00,121.63,122.24,121.543,122.149,16530
2022-03-25 16:00:00,122.149,122.192,121.773,122.102,21225
2022-03-25 20:00:00,122.103,122.21,122.011,122.082,5863
2022-03-28 00:00:00,122.002,122.365,122.001,122.231,9454
2022-03-28 04:00:00,122.231,123.166,122.173,123.051,22754
2022-03-28 08:00:00,123.051,125.105,123.027,124.687,31830
2022-03-28 12:00:00,124.686,124.71,123.379,123.653,46754
2022-03-28 16:00:00,123.653,123.876,123.145,123.403,30565
2022-03-28 20:00:00,123.403,123.937,123.256,123.89,11180
2022-03-29 00:00:00,123.864,124.306,123.307,124.144,19424
2022-03-29 04:00:00,124.144,124.182,123.105,123.369,25999
2022-03-29 08:00:00,123.369,123.785,123.297,123.726,24914
2022-03-29 12:00:00,123.725,123.81,122.497,122.857,33883
2022-03-29 16:00:00,122.857,123.027,121.978,122.66,35863
2022-03-29 20:00:00,122.66,122.955,122.654,122.83,10008
2022-03-30 00:00:00,122.825,123.205,122.416,122.493,17843
2022-03-30 04:00:00,122.492,122.538,121.31,121.899,37789
2022-03-30 08:00:00,121.898,122.082,121.526,121.613,27619
2022-03-30 12:00:00,121.613,122.045,121.571,121.851,24551
2022-03-30 16:00:00,121.851,122.242,121.643,121.898,26643
2022-03-30 20:00:00,121.899,121.928,121.74,121.832,8662
2022-03-31 00:00:00,121.837,122.452,121.767,122.29,18897
2022-03-31 04:00:00,122.288,122.454,121.965,122.226,23691
2022-03-31 08:00:00,122.226,122.28,121.342,122.18,32643
2022-03-31 12:00:00,122.179,122.18,121.546,121.62,24447
2022-03-31 16:00:00,121.62,121.826,121.283,121.559,29648
2022-03-31 20:00:00,121.561,121.779,121.526,121.675,11159
2022-04-01 00:00:00,121.669,122.199,121.598,122.118,12605
2022-04-01 04:00:00,122.12,122.736,122.075,122.603,20444
2022-04-01 08:00:00,122.602,122.763,122.242,122.571,22284
2022-04-01 12:00:00,122.572,122.821,122.334,122.799,20451
2022-04-01 16:00:00,122.8,123.036,122.517,122.573,22508
2022-04-01 20:00:00,122.572,122.656,122.459,122.556,8317
2022-04-04 00:00:00,122.601,122.738,122.264,122.406,12845
2022-04-04 04:00:00,122.404,122.777,122.381,122.595,12090
2022-04-04 08:00:00,122.595,122.801,122.501,122.628,17073
2022-04-04 12:00:00,122.628,122.837,122.561,122.636,13672
