time,open,high,low,close,volume
2026-02-13 19:08:00,1.3612600000000001,1.36127,1.36114,1.3612,99
2026-02-13 19:09:00,1.3612,1.3612199999999999,1.36109,1.36118,86
2026-02-13 19:10:00,1.36118,1.36118,1.36104,1.36105,60
2026-02-13 19:11:00,1.36105,1.36107,1.36077,1.36091,105
2026-02-13 19:12:00,1.36091,1.36091,1.36064,1.3606500000000001,122
2026-02-13 19:13:00,1.3606500000000001,1.36066,1.36041,1.36047,143
2026-02-13 19:14:00,1.36047,1.36054,1.36043,1.36044,129
2026-02-13 19:15:00,1.36044,1.36052,1.36039,1.36052,120
2026-02-13 19:16:00,1.36052,1.36073,1.36049,1.36053,119
2026-02-13 19:17:00,1.36053,1.36063,1.36043,1.3606,90
2026-02-13 19:18:00,1.3606,1.36073,1.36055,1.36064,101
2026-02-13 19:19:00,1.36064,1.36066,1.36052,1.3606099999999999,57
2026-02-13 19:20:00,1.3606099999999999,1.36068,1.36053,1.36053,154
2026-02-13 19:21:00,1.36053,1.3606,1.36019,1.36028,169
2026-02-13 19:22:00,1.36029,1.36049,1.36028,1.36029,106
2026-02-13 19:23:00,1.36029,1.36037,1.3602,1.36037,67
2026-02-13 19:24:00,1.36038,1.3605800000000001,1.36037,1.3605800000000001,57
2026-02-13 19:25:00,1.3605800000000001,1.3607,1.36051,1.36054,119
2026-02-13 19:26:00,1.36054,1.36066,1.3604,1.36041,115
2026-02-13 19:27:00,1.36041,1.36043,1.36029,1.3603399999999999,100
2026-02-13 19:28:00,1.3603399999999999,1.36046,1.36023,1.36026,156
2026-02-13 19:29:00,1.36026,1.36029,1.36019,1.36026,105
2026-02-13 19:30:00,1.3602699999999999,1.36044,1.36026,1.36042,84
2026-02-13 19:31:00,1.36041,1.36053,1.36036,1.36052,126
2026-02-13 19:32:00,1.36052,1.36054,1.36043,1.36054,177
2026-02-13 19:33:00,1.36054,1.36064,1.36052,1.36053,105
2026-02-13 19:34:00,1.36053,1.36063,1.36052,1.36055,132
2026-02-13 19:35:00,1.36056,1.36059,1.36049,1.36051,111
2026-02-13 19:36:00,1.36051,1.36053,1.36043,1.36053,68
2026-02-13 19:37:00,1.36054,1.36062,1.36041,1.36047,103
2026-02-13 19:38:00,1.36047,1.36059,1.36041,1.36057,69
2026-02-13 19:39:00,1.36056,1.3607,1.36054,1.36069,113
2026-02-13 19:40:00,1.36068,1.36073,1.36055,1.3607,91
2026-02-13 19:41:00,1.36071,1.36072,1.36041,1.36045,69
2026-02-13 19:42:00,1.36046,1.36054,1.36032,1.36043,76
2026-02-13 19:43:00,1.36043,1.36049,1.3603100000000001,1.36038,95
2026-02-13 19:44:00,1.36038,1.36042,1.36029,1.3604,104
2026-02-13 19:45:00,1.3604,1.3605,1.3603100000000001,1.36037,100
2026-02-13 19:46:00,1.36037,1.36042,1.3603,1.36036,105
2026-02-13 19:47:00,1.36035,1.36045,1.3602,1.3602400000000001,84
2026-02-13 19:48:00,1.3602400000000001,1.36026,1.36003,1.36014,92
2026-02-13 19:49:00,1.36014,1.36017,1.36002,1.36002,87
2026-02-13 19:50:00,1.36002,1.36014,1.36002,1.36007,66
2026-02-13 19:51:00,1.36008,1.36008,1.35952,1.35953,145
2026-02-13 19:52:00,1.35955,1.35958,1.35931,1.35948,164
2026-02-13 19:53:00,1.35949,1.3598,1.35949,1.35979,85
2026-02-13 19:54:00,1.3598,1.36008,1.3598,1.35988,90
2026-02-13 19:55:00,1.35987,1.36005,1.35982,1.35995,104
2026-02-13 19:56:00,1.35995,1.3602,1.35989,1.36003,135
2026-02-13 19:57:00,1.36002,1.36018,1.36001,1.36011,134
2026-02-13 19:58:00,1.36011,1.36026,1.36009,1.36025,83
2026-02-13 19:59:00,1.36025,1.36044,1.36025,1.36044,89
2026-02-13 20:00:00,1.36044,1.36045,1.3602,1.36021,83
2026-02-13 20:01:00,1.36021,1.36044,1.36006,1.36044,111
2026-02-13 20:02:00,1.36044,1.36045,1.3602699999999999,1.36032,139
2026-02-13 20:03:00,1.36032,1.36035,1.36025,1.36025,104
