time,open,high,low,close,volume
2022-03-04 16:00:00,125.914,126.042,125.073,125.396,46613
2022-03-04 20:00:00,125.399,125.647,125.2,125.49,25647
2022-03-07 00:00:00,125.502,125.61,124.4,124.591,34009
2022-03-07 04:00:00,124.592,125.154,124.521,125.008,28251
2022-03-07 08:00:00,125.009,125.366,124.778,124.947,46882
2022-03-07 12:00:00,124.948,125.897,124.392,125.648,49555
2022-03-07 16:00:00,125.648,125.952,125.225,125.499,49430
2022-03-07 20:00:00,125.498,125.722,125.052,125.087,29737
2022-03-08 00:00:00,125.152,125.622,125.042,125.579,17286
2022-03-08 04:00:00,125.579,125.643,125.345,125.42,20973
2022-03-08 08:00:00,125.42,126.203,125.219,125.854,50573
2022-03-08 12:00:00,125.855,126.33,125.62,126.29,41773
2022-03-08 16:00:00,126.29,126.65,125.559,126.498,55053
2022-03-08 20:00:00,126.489,126.731,125.987,126.034,35047
2022-03-09 00:00:00,126.028,126.556,125.864,126.481,16128
2022-03-09 04:00:00,126.481,126.543,126.323,126.391,15251
2022-03-09 08:00:00,126.392,127.1,126.302,127.097,33235
2022-03-09 12:00:00,127.097,127.525,126.841,127.508,33296
2022-03-09 16:00:00,127.508,128.468,127.387,128.435,50595
2022-03-09 20:00:00,128.435,128.453,128.131,128.253,21489
2022-03-10 00:00:00,128.21,128.396,128.104,128.248,19549
2022-03-10 04:00:00,128.248,128.484,128.221,128.387,13489
2022-03-10 08:00:00,128.387,128.439,127.78,128.014,37541
2022-03-10 12:00:00,128.014,128.877,127.885,128.432,50992
2022-03-10 16:00:00,128.43,128.489,127.423,127.619,42415
2022-03-10 20:00:00,127.621,127.651,127.449,127.531,18880
2022-03-11 00:00:00,127.476,128.037,127.471,127.775,16014
2022-03-11 04:00:00,127.776,128.449,127.763,128.351,19358
2022-03-11 08:00:00,128.351,128.547,128.128,128.263,34464
2022-03-11 12:00:00,128.262,129.042,128.223,128.588,45356
2022-03-11 16:00:00,128.587,128.63,127.903,127.934,40823
2022-03-11 20:00:00,127.933,128.038,127.831,128.005,20982
2022-03-14 00:00:00,127.983,128.61,127.963,128.515,23778
2022-03-14 04:00:00,128.515,128.588,128.403,128.545,17896
2022-03-14 08:00:00,128.544,129.587,128.495,129.497,32339
2022-03-14 12:00:00,129.498,129.538,129.02,129.136,35870
2022-03-14 16:00:00,129.135,129.714,129.089,129.472,30498
2022-03-14 20:00:00,129.471,129.531,129.211,129.337,13760
2022-03-15 00:00:00,129.307,129.682,129.278,129.62,19077
2022-03-15 04:00:00,129.62,130.033,129.605,129.968,21866
2022-03-15 08:00:00,129.967,130.002,129.34,129.826,42481
2022-03-15 12:00:00,129.831,129.833,129.443,129.633,34367
2022-03-15 16:00:00,129.633,129.837,129.367,129.447,37293
2022-03-15 20:00:00,129.447,129.6,129.314,129.533,14091
2022-03-16 00:00:00,129.506,129.851,129.506,129.71,16761
2022-03-16 04:00:00,129.711,129.802,129.613,129.751,11425
2022-03-16 08:00:00,129.748,130.214,129.644,130.005,31884
2022-03-16 12:00:00,130.006,130.328,129.922,130.134,34287
2022-03-16 16:00:00,130.134,130.578,129.952,130.247,42693
2022-03-16 20:00:00,130.246,131.095,130.14,131.002,43322
2022-03-17 00:00:00,130.996,131.472,130.886,131.054,25118
2022-03-17 04:00:00,131.054,131.189,130.866,130.986,17836
2022-03-17 08:00:00,130.984,131.411,130.923,131.134,28374
2022-03-17 12:00:00,131.134,131.483,130.72,131.459,36395
