time,open,high,low,close,volume
2022-03-01 05:00:00,0.72639,0.7264,0.72463,0.72519,2509
2022-03-01 06:00:00,0.72519,0.72609,0.72511,0.72601,1654
2022-03-01 07:00:00,0.72601,0.72662,0.72574,0.72642,1614
2022-03-01 08:00:00,0.72641,0.72782,0.72628,0.72779,1909
2022-03-01 09:00:00,0.72779,0.72899,0.72765,0.72844,4213
2022-03-01 10:00:00,0.72843,0.72863,0.72758,0.72848,4815
2022-03-01 11:00:00,0.72848,0.72865,0.72691,0.72737,5033
2022-03-01 12:00:00,0.72736,0.7275,0.7262,0.72731,4775
2022-03-01 13:00:00,0.7273,0.72793,0.72689,0.7273,4978
2022-03-01 14:00:00,0.72731,0.72798,0.72618,0.72651,4705
2022-03-01 15:00:00,0.7265,0.72749,0.72605,0.72728,5547
2022-03-01 16:00:00,0.72727,0.72776,0.72674,0.72711,6138
2022-03-01 17:00:00,0.72713,0.72733,0.72548,0.72605,8835
2022-03-01 18:00:00,0.72603,0.72624,0.72444,0.72463,5877
2022-03-01 19:00:00,0.72463,0.72606,0.7242,0.72522,5534
2022-03-01 20:00:00,0.72519,0.72539,0.72441,0.72533,5523
2022-03-01 21:00:00,0.72532,0.72591,0.72383,0.7247,5031
2022-03-01 22:00:00,0.72473,0.72571,0.72419,0.72524,5252
2022-03-01 23:00:00,0.72525,0.72632,0.7248,0.72488,1613
2022-03-02 00:00:00,0.72478,0.72558,0.72478,0.72503,392
2022-03-02 01:00:00,0.72503,0.7262,0.72496,0.7261,1008
2022-03-02 02:00:00,0.72611,0.72671,0.72572,0.7264,2243
2022-03-02 03:00:00,0.72639,0.72767,0.72622,0.72739,2400
2022-03-02 04:00:00,0.72739,0.72804,0.72641,0.72776,2140
2022-03-02 05:00:00,0.72775,0.72827,0.72682,0.72708,1477
2022-03-02 06:00:00,0.72708,0.72747,0.72679,0.72681,1950
2022-03-02 07:00:00,0.72682,0.72713,0.72638,0.72687,1939
2022-03-02 08:00:00,0.72689,0.72713,0.72525,0.72537,2813
2022-03-02 09:00:00,0.72535,0.72593,0.72441,0.7253,5480
2022-03-02 10:00:00,0.72532,0.72612,0.72447,0.72487,7158
2022-03-02 11:00:00,0.72486,0.72646,0.72434,0.72577,6003
2022-03-02 12:00:00,0.72575,0.72617,0.72526,0.72609,4506
2022-03-02 13:00:00,0.7261,0.72678,0.72586,0.72649,4190
2022-03-02 14:00:00,0.72651,0.72744,0.72597,0.72741,4310
2022-03-02 15:00:00,0.72742,0.72747,0.72636,0.72724,5576
2022-03-02 16:00:00,0.72722,0.72812,0.72657,0.72712,6287
2022-03-02 17:00:00,0.72713,0.72756,0.72475,0.72521,10405
2022-03-02 18:00:00,0.72522,0.72914,0.72471,0.72818,10759
2022-03-02 19:00:00,0.72819,0.72851,0.72734,0.72835,5183
2022-03-02 20:00:00,0.72835,0.73058,0.72833,0.73012,3701
2022-03-02 21:00:00,0.73013,0.73066,0.72938,0.72962,4185
2022-03-02 22:00:00,0.72965,0.73053,0.72922,0.73045,3791
2022-03-02 23:00:00,0.73044,0.73053,0.72925,0.72956,1409
2022-03-03 00:00:00,0.72941,0.72962,0.72899,0.72931,458
2022-03-03 01:00:00,0.72931,0.72959,0.72894,0.72931,1427
2022-03-03 02:00:00,0.72931,0.72972,0.72868,0.72876,1314
2022-03-03 03:00:00,0.72877,0.72895,0.72829,0.72858,2711
2022-03-03 04:00:00,0.72858,0.72926,0.72762,0.72922,2020
2022-03-03 05:00:00,0.72922,0.72928,0.72845,0.72901,1428
2022-03-03 06:00:00,0.72899,0.73027,0.72896,0.73003,1399
2022-03-03 07:00:00,0.73004,0.7307,0.72993,0.73055,1379
2022-03-03 08:00:00,0.73055,0.73232,0.73051,0.73205,2031
2022-03-03 09:00:00,0.73204,0.73225,0.73118,0.73174,2794
2022-03-03 10:00:00,0.73173,0.73177,0.72969,0.73116,4282
2022-03-03 11:00:00,0.73115,0.7314,0.72928,0.72997,3737
2022-03-03 12:00:00,0.72997,0.73093,0.72979,0.73047,2692
2022-03-03 13:00:00,0.73047,0.73073,0.72955,0.73003,3020
2022-03-03 14:00:00,0.73002,0.7317,0.72993,0.73104,3039
2022-03-03 15:00:00,0.73105,0.73225,0.73105,0.73205,5134
2022-03-03 16:00:00,0.73207,0.73443,0.73148,0.73413,7353
2022-03-03 17:00:00,0.73415,0.73477,0.73181,0.73192,7258
2022-03-03 18:00:00,0.73194,0.73245,0.73017,0.73148,5772
2022-03-03 19:00:00,0.73151,0.73324,0.73093,0.73182,6760
2022-03-03 20:00:00,0.73181,0.7332,0.73137,0.73312,4029
2022-03-03 21:00:00,0.73311,0.7332,0.73193,0.73261,3359
2022-03-03 22:00:00,0.7326,0.73275,0.73186,0.73253,4571
2022-03-03 23:00:00,0.73255,0.73292,0.73241,0.73288,904
2022-03-04 00:00:00,0.73284,0.73291,0.73236,0.73254,416
2022-03-04 01:00:00,0.73261,0.73377,0.73251,0.7336,996
2022-03-04 02:00:00,0.73358,0.7339,0.73005,0.73061,5846
2022-03-04 03:00:00,0.73062,0.73332,0.73018,0.73282,8432
2022-03-04 04:00:00,0.73282,0.73367,0.73233,0.73301,5010
2022-03-04 05:00:00,0.73301,0.7338,0.73265,0.7336,3322
2022-03-04 06:00:00,0.7336,0.73584,0.73353,0.73578,2457
2022-03-04 07:00:00,0.7358,0.73627,0.7349,0.7355,2343
2022-03-04 08:00:00,0.7355,0.73585,0.73447,0.7346,2250
2022-03-04 09:00:00,0.73462,0.73553,0.73455,0.73545,3299
2022-03-04 10:00:00,0.73546,0.7375,0.73531,0.73712,5581
2022-03-04 11:00:00,0.73712,0.73725,0.73502,0.73509,5016
2022-03-04 12:00:00,0.7351,0.73681,0.73496,0.73615,4220
2022-03-04 13:00:00,0.73614,0.73661,0.73531,0.73631,3857
2022-03-04 14:00:00,0.73632,0.73656,0.73409,0.7342,3919
2022-03-04 15:00:00,0.73421,0.73635,0.73213,0.73395,7869
2022-03-04 16:00:00,0.73396,0.73443,0.7314,0.73364,7754
2022-03-04 17:00:00,0.73365,0.73523,0.73325,0.73485,8063
2022-03-04 18:00:00,0.73486,0.73617,0.73394,0.73616,5353
2022-03-04 19:00:00,0.73616,0.73758,0.73582,0.73734,5322
2022-03-04 20:00:00,0.73735,0.73807,0.7373,0.73751,3563
2022-03-04 21:00:00,0.73752,0.73805,0.73655,0.73708,3994
2022-03-04 22:00:00,0.73709,0.73763,0.73651,0.73737,5950
2022-03-04 23:00:00,0.73739,0.73765,0.73692,0.73756,1310
2022-03-07 00:00:00,0.73703,0.7375,0.73674,0.73698,441
2022-03-07 01:00:00,0.73698,0.73951,0.73544,0.73932,4356
2022-03-07 02:00:00,0.73932,0.73951,0.73862,0.73941,2987
2022-03-07 03:00:00,0.73938,0.74414,0.73926,0.74267,7866
2022-03-07 04:00:00,0.74266,0.74267,0.74058,0.74111,6260
2022-03-07 05:00:00,0.74111,0.74146,0.73993,0.7412,4275
2022-03-07 06:00:00,0.7412,0.742,0.74113,0.74192,3242
2022-03-07 07:00:00,0.7419,0.74241,0.74108,0.74159,4007
2022-03-07 08:00:00,0.74157,0.74276,0.74107,0.74274,3848
2022-03-07 09:00:00,0.74275,0.74302,0.74082,0.74098,5167
2022-03-07 10:00:00,0.74097,0.74201,0.74005,0.74085,9127
2022-03-07 11:00:00,0.74085,0.7413,0.73948,0.74035,6888
2022-03-07 12:00:00,0.74035,0.74077,0.7392,0.74021,5061
2022-03-07 13:00:00,0.74021,0.74135,0.73996,0.74088,4520
2022-03-07 14:00:00,0.74087,0.74144,0.7381,0.73924,7812
2022-03-07 15:00:00,0.73926,0.73949,0.73735,0.7374,8656
2022-03-07 16:00:00,0.73741,0.73768,0.73492,0.73504,7724
2022-03-07 17:00:00,0.73503,0.73588,0.73269,0.73285,7711
2022-03-07 18:00:00,0.73285,0.73394,0.73184,0.7321,6331
2022-03-07 19:00:00,0.73208,0.73291,0.73117,0.73177,6481
2022-03-07 20:00:00,0.73178,0.73282,0.7317,0.73232,7049
2022-03-07 21:00:00,0.73232,0.73342,0.7318,0.73252,5063
2022-03-07 22:00:00,0.73252,0.73271,0.73147,0.73178,5048
2022-03-07 23:00:00,0.73178,0.7322,0.73134,0.73162,1390
2022-03-08 00:00:00,0.73129,0.7316,0.73093,0.73131,526
2022-03-08 01:00:00,0.73129,0.73304,0.73092,0.73291,1358
2022-03-08 02:00:00,0.73292,0.73335,0.73245,0.73303,2190
2022-03-08 03:00:00,0.73307,0.73459,0.73298,0.73377,3781
2022-03-08 04:00:00,0.73378,0.73482,0.73178,0.73219,3013
2022-03-08 05:00:00,0.73218,0.73297,0.73168,0.73272,3080
2022-03-08 06:00:00,0.73273,0.73287,0.73096,0.73102,2498
2022-03-08 07:00:00,0.73099,0.73104,0.72764,0.72834,4548
2022-03-08 08:00:00,0.72835,0.72919,0.72782,0.7279,4906
2022-03-08 09:00:00,0.72791,0.72945,0.72718,0.72759,6532
2022-03-08 10:00:00,0.72759,0.72963,0.72672,0.72743,9621
2022-03-08 11:00:00,0.72743,0.72934,0.72709,0.72924,5612
2022-03-08 12:00:00,0.72923,0.72991,0.72873,0.72964,4514
2022-03-08 13:00:00,0.72966,0.73011,0.72915,0.72967,4457
2022-03-08 14:00:00,0.72968,0.7305,0.72777,0.72782,5801
2022-03-08 15:00:00,0.72782,0.72908,0.72728,0.7283,7307
2022-03-08 16:00:00,0.72829,0.72914,0.72719,0.72866,8585
2022-03-08 17:00:00,0.72867,0.72953,0.72614,0.72662,10204
2022-03-08 18:00:00,0.72663,0.72706,0.72454,0.72621,7689
2022-03-08 19:00:00,0.72621,0.72861,0.72606,0.72787,11400
2022-03-08 20:00:00,0.72787,0.72873,0.72675,0.72709,8795
2022-03-08 21:00:00,0.72709,0.72763,0.72633,0.72759,8235
2022-03-08 22:00:00,0.72759,0.72795,0.72686,0.727,6045
2022-03-08 23:00:00,0.72697,0.72723,0.7263,0.72639,1801
2022-03-09 00:00:00,0.7263,0.7275,0.72611,0.72644,523
2022-03-09 01:00:00,0.72648,0.72774,0.72635,0.72676,1616
2022-03-09 02:00:00,0.72677,0.72799,0.72676,0.72795,1896
