time,open,high,low,close,volume
2022-03-01 20:00:00,1.3312599999999999,1.33343,1.3302399999999999,1.33191,18477
2022-03-02 00:00:00,1.33183,1.33391,1.33128,1.33307,5014
2022-03-02 04:00:00,1.33307,1.33337,1.33019,1.33032,7719
2022-03-02 08:00:00,1.3303099999999999,1.33161,1.32715,1.3308200000000001,28120
2022-03-02 12:00:00,1.3308200000000001,1.33481,1.33039,1.33477,28465
2022-03-02 16:00:00,1.33478,1.33728,1.33097,1.33595,38020
2022-03-02 20:00:00,1.33594,1.3407,1.33594,1.34061,14625
2022-03-03 00:00:00,1.34033,1.34055,1.33774,1.3384,10465
2022-03-03 04:00:00,1.33841,1.3412600000000001,1.33777,1.34083,7302
2022-03-03 08:00:00,1.34082,1.3418,1.33689,1.33808,18516
2022-03-03 12:00:00,1.33808,1.3393,1.33628,1.33784,20883
2022-03-03 16:00:00,1.33786,1.33927,1.3317700000000001,1.33338,31852
2022-03-03 20:00:00,1.33337,1.33574,1.33289,1.33464,13896
2022-03-04 00:00:00,1.33442,1.33535,1.33155,1.3345500000000001,14873
2022-03-04 04:00:00,1.3345500000000001,1.33483,1.33334,1.33383,12158
2022-03-04 08:00:00,1.33384,1.33452,1.33027,1.33048,18182
2022-03-04 12:00:00,1.33047,1.33171,1.322,1.32308,27628
2022-03-04 16:00:00,1.32308,1.32489,1.32025,1.32281,31149
2022-03-04 20:00:00,1.32283,1.32495,1.32173,1.32321,15346
2022-03-07 00:00:00,1.3213,1.32462,1.31852,1.32015,16422
2022-03-07 04:00:00,1.32015,1.3223500000000001,1.3189,1.32139,15718
2022-03-07 08:00:00,1.32139,1.32285,1.31562,1.3169,28220
2022-03-07 12:00:00,1.31689,1.32145,1.31414,1.3173300000000001,35431
2022-03-07 16:00:00,1.31734,1.3197999999999999,1.31018,1.3112,37027
2022-03-07 20:00:00,1.3112,1.3130899999999999,1.31023,1.3103799999999999,19381
2022-03-08 00:00:00,1.31042,1.31287,1.31014,1.31229,14983
2022-03-08 04:00:00,1.31229,1.31305,1.3106900000000001,1.31113,13480
2022-03-08 08:00:00,1.31112,1.31317,1.3082099999999999,1.31207,34770
2022-03-08 12:00:00,1.31207,1.31336,1.3085499999999999,1.3107199999999999,26769
2022-03-08 16:00:00,1.31068,1.31447,1.30898,1.3134000000000001,44160
2022-03-08 20:00:00,1.31337,1.31441,1.3092,1.3101,25318
2022-03-09 00:00:00,1.30994,1.31167,1.3088199999999999,1.31127,8291
2022-03-09 04:00:00,1.31127,1.31278,1.31059,1.31131,9994
2022-03-09 08:00:00,1.31129,1.31543,1.31049,1.31508,20353
2022-03-09 12:00:00,1.31507,1.31809,1.31371,1.31615,21683
2022-03-09 16:00:00,1.3161399999999999,1.3183799999999999,1.3147199999999999,1.31825,34145
2022-03-09 20:00:00,1.31824,1.319,1.31602,1.31751,13899
2022-03-10 00:00:00,1.31763,1.31875,1.3143500000000001,1.31586,7710
2022-03-10 04:00:00,1.31588,1.31766,1.31508,1.3176,8417
2022-03-10 08:00:00,1.31761,1.31946,1.31467,1.31686,22370
2022-03-10 12:00:00,1.31687,1.3194,1.31416,1.31776,33253
2022-03-10 16:00:00,1.31772,1.31787,1.30918,1.3098,28255
2022-03-10 20:00:00,1.30981,1.3115299999999999,1.30816,1.30841,11654
2022-03-11 00:00:00,1.3084,1.31045,1.30753,1.30804,7134
2022-03-11 04:00:00,1.30812,1.3094299999999999,1.30693,1.30741,8597
2022-03-11 08:00:00,1.3074,1.3102,1.30511,1.30744,21761
2022-03-11 12:00:00,1.30743,1.3125,1.3070599999999999,1.30944,30938
